Recording timestamp,Event,Event value,Eye movement type
4706.0,,,Fixation
4714.0,,,Fixation
4723.0,,,Fixation
4731.0,,,Fixation
4739.0,,,Fixation
4748.0,,,Fixation
4756.0,,,Fixation
4764.0,,,Fixation
4773.0,,,Fixation
4781.0,,,Fixation
4789.0,,,Fixation
4798.0,,,Fixation
4806.0,,,Fixation
4814.0,,,Fixation
4823.0,,,Fixation
4831.0,,,Fixation
4839.0,,,Fixation
4848.0,,,Fixation
4856.0,,,Fixation
4864.0,,,Fixation
4873.0,,,Fixation
4881.0,,,Fixation
4889.0,,,Fixation
4898.0,,,Fixation
4906.0,,,Saccade
4914.0,,,Saccade
4923.0,,,Saccade
4931.0,,,Saccade
4939.0,,,Saccade
4948.0,,,Fixation
4956.0,,,Fixation
4964.0,,,Fixation
4973.0,,,Fixation
4981.0,,,Fixation
4989.0,,,Fixation
4998.0,,,Fixation
5006.0,,,Fixation
5014.0,,,Fixation
5023.0,,,Fixation
5031.0,,,Fixation
5039.0,,,Fixation
5048.0,,,Fixation
5056.0,,,Fixation
5064.0,,,Fixation
5073.0,,,Fixation
5081.0,,,Fixation
5089.0,,,Fixation
5098.0,,,Fixation
5106.0,,,Fixation
5114.0,,,Fixation
5123.0,,,Fixation
5131.0,,,Fixation
5139.0,,,Fixation
5148.0,,,Fixation
5156.0,,,Fixation
5164.0,,,Fixation
5173.0,,,Fixation
5181.0,,,Fixation
5189.0,,,Fixation
5198.0,,,Saccade
5206.0,,,Saccade
5214.0,,,Saccade
5223.0,,,Saccade
5231.0,,,Saccade
5239.0,,,Fixation
5248.0,,,Fixation
5256.0,,,Fixation
5264.0,,,Fixation
5273.0,,,Fixation
5281.0,,,Fixation
5289.0,,,Fixation
5298.0,,,Fixation
5306.0,,,Fixation
5314.0,,,Fixation
5323.0,,,Fixation
5331.0,,,Fixation
5339.0,,,Fixation
5348.0,,,Fixation
5356.0,,,Fixation
5364.0,,,Fixation
5373.0,,,Fixation
5381.0,,,Fixation
5389.0,,,Fixation
5398.0,,,Fixation
5406.0,,,Fixation
5414.0,,,Saccade
5423.0,,,Saccade
5431.0,,,Saccade
5439.0,,,Saccade
5448.0,,,Saccade
5456.0,,,Saccade
5464.0,,,Fixation
5473.0,,,Fixation
5481.0,,,Fixation
5489.0,,,Fixation
5498.0,,,Fixation
5506.0,,,Fixation
5514.0,,,Fixation
5523.0,,,Fixation
5531.0,,,Fixation
5539.0,,,Fixation
5548.0,,,Fixation
5556.0,,,Fixation
5564.0,,,Fixation
5573.0,,,Fixation
5581.0,,,Fixation
5589.0,,,Fixation
5598.0,,,Fixation
5606.0,,,Fixation
5614.0,,,Fixation
5623.0,,,Fixation
5631.0,,,Fixation
5639.0,,,Fixation
5648.0,,,Fixation
5656.0,,,Fixation
5664.0,,,Fixation
5673.0,,,Fixation
5681.0,,,Fixation
5689.0,,,Saccade
5698.0,,,Saccade
5706.0,,,Saccade
5714.0,,,Saccade
5723.0,,,Saccade
5731.0,,,Fixation
5739.0,,,Fixation
5748.0,,,Fixation
5756.0,,,Fixation
5764.0,,,Fixation
5773.0,,,Fixation
5781.0,,,Fixation
5789.0,,,Fixation
5798.0,,,Fixation
5806.0,,,Fixation
5814.0,,,Fixation
5823.0,,,Fixation
5831.0,,,Fixation
5839.0,,,Fixation
5848.0,,,Fixation
5856.0,,,Fixation
5864.0,,,Fixation
5873.0,,,Fixation
5881.0,,,Fixation
5889.0,,,Fixation
5898.0,,,Fixation
5906.0,,,Fixation
5914.0,,,Fixation
5923.0,,,Fixation
5931.0,,,Fixation
5939.0,,,Fixation
5948.0,,,Saccade
5956.0,,,Saccade
5964.0,,,Saccade
5973.0,,,Saccade
5981.0,,,Saccade
5989.0,,,Fixation
5998.0,,,Fixation
6006.0,,,Fixation
6014.0,,,Fixation
6023.0,,,Fixation
6031.0,,,Fixation
6039.0,,,Fixation
6048.0,,,Fixation
6056.0,,,Fixation
6064.0,,,Fixation
6073.0,,,Fixation
6081.0,,,Fixation
6089.0,,,Fixation
6098.0,,,Fixation
6106.0,,,Fixation
6114.0,,,Fixation
6123.0,,,Fixation
6131.0,,,Fixation
6139.0,,,Fixation
6148.0,,,Fixation
6156.0,,,Fixation
6164.0,,,Fixation
6173.0,,,Fixation
6181.0,,,Fixation
6189.0,,,Fixation
6198.0,,,Fixation
6206.0,,,Fixation
6214.0,,,Fixation
6223.0,,,Fixation
6231.0,,,Fixation
6239.0,,,Fixation
6248.0,,,Fixation
6256.0,,,Fixation
6264.0,,,Saccade
6273.0,,,Saccade
6281.0,,,Saccade
6289.0,,,Saccade
6298.0,,,Saccade
6306.0,,,Fixation
6314.0,,,Fixation
6323.0,,,Fixation
6331.0,,,Fixation
6339.0,,,Fixation
6348.0,,,Fixation
6356.0,,,Fixation
6364.0,,,Fixation
