Recording timestamp,Event,Event value,Eye movement type
7321.0,,,Fixation
7330.0,,,Fixation
7338.0,,,Fixation
7346.0,,,Fixation
7355.0,,,Fixation
7363.0,,,Fixation
7371.0,,,Fixation
7380.0,,,Fixation
7388.0,,,Fixation
7396.0,,,Fixation
7405.0,,,Fixation
7413.0,,,Fixation
7421.0,,,Fixation
7430.0,,,Fixation
7438.0,,,Fixation
7446.0,,,Fixation
7455.0,,,Fixation
7463.0,,,Fixation
7471.0,,,Fixation
7480.0,,,Fixation
7488.0,,,Fixation
7496.0,,,Fixation
7505.0,,,Fixation
7513.0,,,Fixation
7521.0,,,Fixation
7530.0,,,Fixation
7538.0,,,Fixation
7546.0,,,Fixation
7555.0,,,Fixation
7563.0,,,Fixation
7571.0,,,Fixation
7580.0,,,Fixation
7588.0,,,Fixation
7596.0,,,Fixation
7605.0,,,Fixation
7613.0,,,Fixation
7621.0,,,Fixation
7630.0,,,Fixation
7638.0,,,Fixation
7646.0,,,Fixation
7655.0,,,Fixation
7663.0,,,Fixation
7671.0,,,Fixation
7680.0,,,Fixation
7688.0,,,Fixation
7696.0,,,Fixation
7705.0,,,Saccade
7713.0,,,Saccade
7721.0,,,Saccade
7730.0,,,Saccade
7738.0,,,Saccade
7746.0,,,Fixation
7755.0,,,Fixation
7763.0,,,Fixation
7771.0,,,Fixation
7780.0,,,Fixation
7788.0,,,Fixation
7796.0,,,Fixation
7805.0,,,Fixation
7813.0,,,Fixation
7821.0,,,Fixation
7830.0,,,Fixation
7838.0,,,Fixation
7846.0,,,Fixation
7855.0,,,Fixation
7863.0,,,Fixation
7871.0,,,Saccade
7880.0,,,Saccade
7888.0,,,Saccade
7896.0,,,Saccade
7905.0,,,Saccade
7913.0,,,Saccade
7921.0,,,Fixation
7930.0,,,Fixation
7938.0,,,Fixation
7946.0,,,Fixation
7955.0,,,Fixation
7963.0,,,Fixation
7971.0,,,Fixation
7980.0,,,Fixation
7988.0,,,Fixation
7996.0,,,Fixation
8005.0,,,Fixation
8013.0,,,Fixation
8021.0,,,Fixation
8030.0,,,Fixation
8038.0,,,Fixation
8046.0,,,Fixation
8055.0,,,Fixation
8063.0,,,Fixation
8071.0,,,Fixation
8080.0,,,Fixation
8088.0,,,Fixation
8096.0,,,Fixation
8105.0,,,Fixation
8113.0,,,Fixation
8121.0,,,Fixation
8130.0,,,Fixation
8138.0,,,Fixation
8146.0,,,Fixation
8155.0,,,Fixation
8163.0,,,Fixation
8171.0,,,Fixation
8180.0,,,Fixation
8188.0,,,Fixation
8196.0,,,Fixation
8205.0,,,Fixation
8213.0,,,Fixation
8221.0,,,Fixation
8230.0,,,Fixation
8238.0,,,Fixation
8246.0,,,Fixation
8255.0,,,Fixation
8263.0,,,Fixation
8271.0,,,Fixation
8280.0,,,Fixation
8288.0,,,Fixation
8296.0,,,Fixation
8305.0,,,Fixation
8313.0,,,Fixation
8321.0,,,Fixation
8330.0,,,Fixation
8338.0,,,Fixation
8346.0,,,Fixation
8355.0,,,Fixation
8363.0,,,Fixation
8371.0,,,Fixation
8380.0,,,Fixation
8388.0,,,Fixation
8396.0,,,Fixation
8405.0,,,Fixation
8413.0,,,Fixation
8421.0,,,Fixation
8430.0,,,Saccade
8438.0,,,Saccade
8446.0,,,Saccade
8455.0,,,Saccade
8463.0,,,Fixation
8471.0,,,Fixation
8480.0,,,Fixation
8488.0,,,Fixation
8496.0,,,Fixation
8505.0,,,Fixation
8513.0,,,Fixation
8521.0,,,Fixation
8530.0,,,Fixation
8538.0,,,Fixation
8546.0,,,Fixation
8555.0,,,Fixation
8563.0,,,Fixation
8571.0,,,Fixation
8580.0,,,Fixation
8588.0,,,Fixation
8596.0,,,Fixation
8605.0,,,Fixation
8613.0,,,Fixation
8621.0,,,Fixation
8630.0,,,Fixation
8638.0,,,Fixation
8646.0,,,Fixation
8655.0,,,Saccade
8663.0,,,Saccade
8671.0,,,Saccade
8680.0,,,Saccade
8688.0,,,Saccade
8696.0,,,Saccade
8705.0,,,Saccade
8713.0,,,Fixation
8721.0,,,Fixation
8730.0,,,Fixation
8738.0,,,Fixation
8746.0,,,Fixation
8755.0,,,Fixation
8763.0,,,Fixation
8771.0,,,Fixation
8780.0,,,Fixation
8788.0,,,Fixation
8796.0,,,Fixation
8805.0,,,Fixation
8813.0,,,Fixation
8821.0,,,Fixation
8830.0,,,Fixation
